Instrument,Company Common Name,Country ISO Code of Headquarters,Organization Status Code
5062226057,Yancheng Yuda Feedstuff Co Ltd,CN,Act
5062226064,Sichuan Deyang Shengye Trading Shengye Edible Oil Factory Co Ltd,CN,Act
5062226065,Sichuan Chuanlong Brewery Foodstuff Co Ltd,CN,Act
5062226084,Dongshan County Hongxiang Aquatic Products Co Ltd,CN,Act
5062226086,Fujian Jinlei Foodstuff Co Ltd,CN,Act
5062226088,Fujian Wuyishan Chicheng Winery CoLTD,CN,Act
5062226091,Shantou Jinping District Zhengwei Food Factory CoLTD,CN,Act
5062226093,Huarong County Zhihedu Town Chuanlian Pickle Vegetable Factory,CN,Act
5062226095,Hengnan County Lvbei Biotechnology Co,CN,Act
5062226103,Xiantao Yuanheng Industry & Trade Co Ltd,CN,Act
5062226105,Xiuning County Shangshan Lvlan Tea Factory,CN,Act
5062226106,Anhui Jixi Shanlilao Green Foodstuff Development Co Ltd,CN,Act
5062226113,Henan Xintai Pharmaceuticals Co Ltd,CN,Act
5062226116,Lianyungang Guanyong Foodstuff Co Ltd,CN,Act
5062226127,Xinhe County Yonghong Co Ltd,CN,Act
5062226141,Tonghua Yufeng Brewing Co Ltd,CN,Act
5062226145,Xinxiang Jinlan Flour Co Ltd,CN,Act
5062226147,Kaifeng Tiantai Beverage Co Ltd,CN,Act
5062226151,Dongguan Tangxia Yuanfeng Agriculture Co,CN,Act
5062226163,ZHUJI JIFENG NATIVE PRODUCTS FOODSTUFF FACTORY,CN,Act
5062226164,Gansu Qingfa Green Foodstuff Co Ltd,CN,Act
5062226170,Laixi Chunyuan Peanut Processing Plant,CN,Act
5062226172,Shandong Liaocheng Luxi Grain Trade CoLTD,CN,Act
5062226183,Suizhou Xinxiang Industry and Trade Co Ltd,CN,Act
5062226187,Yichang Yangguang Feedstuff Co Ltd,CN,Act
5062226189,Huzhou Huajinkang Industry and Trade Co Ltd,CN,Act
5062226194,Shenyang Daguo Meat and Poultry Processing Factory,CN,Act
5062226200,Heilongjiang Emerald Grain Group Co Ltd,CN,Act
5062226207,Zhao County Zhongya Starch Co Ltd,CN,Act
5062226212,Zhongjiang County Yongtai Shunhua Grain & Oil Processing Plant,CN,Act
5062226216,Pingyi Delihui Co,CN,Act
5062226218,Zhaoyuan Kangzhu Longkou Vermicelli CoLTD,CN,Act
5062226223,Zhaosu County Grassland Cereal & Oil Industry Co Ltd,CN,Act
5062226242,Heishan County Xinxing Refined Rice Processing Co Ltd,CN,Act
5062226244,HengAn Sichuan Family Products Co Ltd,CN,Act
5062226246,Linying County Aoqiang Foodstuff Development Co Ltd,CN,Act
5062226255,Jilin Lvyuan Organic Food CoLTD,CN,Act
5062226259,Liuhe Feedstuff Huantai Branch Co Ltd,CN,Act
5062226262,Rushan Shunli Foodstuff Factory,CN,Act
5062226264,Liangshan County Xinyuan Starch Products Factory,CN,Act
5062226267,Jinjiang Fuyuan Foodstuff Hanchuan Co Ltd Co,CN,Act
5062226276,Xiangyin Xiangjiang Rice Industry Co Ltd,CN,Act
5062226283,Guangdong Yuequn BIotechnology Co Ltd,CN,Act
5062226291,Inner Mongolia Bayan NaoEr Fuyuan Agricultural Products Co Ltd,CN,Act
5062226294,Neijiang Hanfeng Agricultural Technology Development Co Ltd,CN,Act
5062226296,Qingdao Zhongkai Foodstuff Co Ltd,CN,Act
5062226306,Yanggu Jianfa Foodstuff Co Ltd,CN,Act
5062226313,Yongcheng Henghui Flour Co Ltd,CN,Act
5062226317,Sichuan Zizhong Caiyuan Brewing Foodstuff Co,CN,Act
5062226319,Guangdong Xinchaoyang Food & Beverage Co Ltd,CN,Act
5062226323,Yiliang Liziyuan Milk Foodstuff Co Ltd,CN,Act
5062226335,Lijin County Xingchang Vegetable Oil Processing Co Ltd,CN,Act
5062226338,Shandong GuAjing Wine Supply Co Ltd,CN,Act
5062226340,Linyi County Defei Flour Manufacturing Co Ltd,CN,Act
5062226341,Shandong Fengyu Group Linpan Branch Co Ltd,CN,Act
5062226344,Yueyang Hongtaiyang Cereal & Oil Co Ltd,CN,Act
5062226345,Changsha Nanniwan Foodstuff Factory,CN,Act
5062226350,Sichuan Nanchong Lvbao Fungus Industry Technology Co Ltd,CN,Act
5062226352,Sichuan Ziyang Ronghua Cereal & Oil Trade Co Ltd,CN,Act
5062226357,Zhanjiang Lianjiang Guocheng Feedstuff Co Ltd,CN,Act
5062226364,Zhenjiang Liqi Commodity Co Ltd,CN,Act
5062226372,Fujian Chunhui Teas CoLTD,CN,Act
5062226379,Shandong Zhongliang Foodstuffs Co Ltd,CN,Act
5062226380,Sichuan Changning County Yuanye Sunlei Food Development Co Ltd,CN,Act
5062226382,Wusheng County Sanxiongdi Foodstuffs Processing Factory,CN,Act
5062226384,Inner Mongolia MengE Trade and Industry CoLTD,CN,Act
5062226389,Jiangxi Shengshidan Beer Co Ltd,CN,Act
5062226393,Nanchang Tiehe Donghong Rices Co Ltd,CN,Act
5062226405,Dongkou County Meat Refrigeration Co Ltd,CN,Act
5062226416,Anqiu Deli Agriculture Non-Staple Products Co Ltd,CN,Act
5062226420,Wudi Yideyuan Meat Products Co Ltd,CN,Act
5062226426,Shucheng County Jinqiao Sports Products Factory,CN,Act
5062226429,BoAi County Xiaojing Town High-Tech Agricultural Technology Development Co Ltd,CN,Act
5062226430,Yucheng County Xingwang Foodstuff Co Ltd,CN,Act
5062226433,Nanning Wuxing Feedstuff Additive Co Ltd,CN,Act
5062226448,Shandong Jindi Food CoLTD,CN,Act
5062226454,Lianyungang Wuhuan Laver Co Ltd,CN,Act
5062226466,Hunan Tianren Paddy Industry Co Ltd,CN,Act
5062226470,Puyang County Wenlong Powder Industry Co Ltd,CN,Act
5062226473,Tongbai County Jiangji Grease CoLTD,CN,Act
5062226478,Jiangxi Tianjin Agriculture Development Co Ltd,CN,Act
5062226486,Rushan Zhengyang Foodstuffs Co Ltd,CN,Act
5062226495,Ninghua County Jiasui Rice Industry Co Ltd,CN,Act
5062226504,Gansu Suwu Villas Grape Wine Industry Co Ltd,CN,Act
5062226511,Anji County Jihua Tea Industry Co Ltd,CN,Act
5062226512,Zhejiang Fengyu Ocean Biological Products CoLTD,CN,Act
5062226518,Gong County Jinyuan Foodstuff Co Ltd,CN,Act
5062226520,Tianxia Liangcang Wine Industry,CN,Act
5062226529,Chengwu County Chunling Industry CoLTD,CN,Act
5062226530,Zaozhuang Yicheng District Jinri Food Factory,CN,Act
5062226541,Hunan Pingfeng Food Industry CoLTD,CN,Act
5062226544,Jiangsu Yesheng Technology Industrial Co Ltd,CN,Act
5062226553,Shangcai County Fuxing Meat United Processing Factory,CN,Act
5062226556,Hangzhou Jincheng Livestock Products Co Ltd,CN,Act
5062226561,Mingguang Sunong Rice Factory,CN,Act
5062226565,Shandong Wulian Lvye Food CoLTD,CN,Act
5062226566,Shandong Guosheng Foodstuff Co Ltd,CN,Act
5062226577,Meitan County Yonglong Cereal & Oil Processing Factory,CN,Act
5062226579,Wuhan Tianbing Cold Beverage Co Ltd,CN,Act
5062226593,Fujin Fuying Rice Industry Co Ltd,CN,Act
5062226594,Fujin Longfeng Economic Trade Co Ltd,CN,Act
5062226595,Nanchang Zhenxing Feedstuff Factory,CN,Act
5062226604,Nanning Wuming District Hengxingdian Powder Factory GP,CN,Act
5062226607,Ili Xinyihuan Technology Development CoLTD,CN,Act
5062226612,Ling County Xinghe Agricultural Byproduct Co Ltd,CN,Act
5062226619,Yanling County Shunxing Cotton Co Ltd,CN,Act
5062226626,Changtu County Liangzhong Fuxiangju Brewery Factory,CN,Act
5062226627,Qingyuan Man Autonomous County Shancheng Cereal & Oil Co Ltd,CN,Act
5062226633,Shantou Litao Daily Chemicals Co Ltd,CN,Act
5062226650,Yanling Zhensheng Wood Co Ltd,CN,Act
5062226656,Hebei Fucheng County Hengtong Foodstuff Co Ltd,CN,Act
5062226657,Kangbao County Huaya Cereal & Oil Co Ltd,CN,Act
5062226665,Chengdu Yingmalong Food CoLTD,CN,Act
5062226668,Danyang Hengxin Flour Co Ltd,CN,Act
5062226670,Kerisom Food Enterprises Ltd,CN,Act
5062226672,Rudong County Henglian Aquatic Products Co Ltd,CN,Act
5062226677,Fuqing Jianing Cosmetics Co Ltd,CN,Act
5062226678,Luoyuan County Hongye Foodstuff Processing Factory,CN,Act
5062226687,Nantong Runkang Biology Technology Co Ltd,CN,Act
5062226696,Fugou County Letao Flour Industry Co Ltd,CN,Act
5062226697,Pingyu County Pinghuang Jingzhi Sesame Oil Factory,CN,Act
5062226705,Jiangxi Juxian Industrial Co Ltd,CN,Act
5062226714,Donggang Jufeng Foodstuff Co Ltd,CN,Act
5062226724,Xiajin Xinlida Grease Co Ltd,CN,Act
5062226725,Rushan Zhicheng Fruit Co Ltd,CN,Act
5062226729,Qianjiang Heyi Aquatic Product Food Co Ltd,CN,Act
5062226730,Hubei Lvsheng Livestock Technology Development Co Ltd,CN,Act
5062226732,Xichang Panxing Agricultural Development Co Ltd,CN,Act
5062226733,Hubei Haiyin Biological Medicine Co Ltd,CN,Act
5062226734,Sichuan Langzhong Yuqun Farm Produce Development CoLTD,CN,Act
5062226745,Shaanxi Qinyang Changsheng Wine Industry Co Ltd,CN,Act
5062226752,Guangxi Baifei Investment Co Ltd,CN,Act
5062226769,Linying County Dajiang Trade and Industry CoLTD,CN,Act
5062226771,Jiande Chengyitang Rehabilitation Hospital Co Ltd,CN,Act
5062226791,Fujian ZhaoAn County Haili Aquatic Product Co Ltd,CN,Act
5062226792,Chengdu Jinzheng Foods Co Ltd,CN,Act
5062226798,Heze City Green Food CoLTD,CN,Act
5062226803,Lingbi County Yongsheng Powder Manufacturing Co Ltd,CN,Act
5062226812,Sichuan Liwei Foodstuff Co Ltd,CN,Act
5062226813,Dazhou Shunxin Foodstuff Co Ltd,CN,Act
5062226815,Nanbu County Yaxing Flour Factory,CN,Act
5062226831,Yanling County Hengfa Cottons CoLTD,CN,Act
5062226836,Xinyang Pingqiao District Yuxin Peanut Products Co Ltd,CN,Act
5062226837,Yongcheng Yufeng Powder CoLTD,CN,Act
5062226838,Yongcheng Qixi Flour Co Ltd,CN,Act
5062226840,Xiantao Jiuhe Yuanjinlai Grease Chemical Co Ltd,CN,Act
5062226842,Qianjiang Kangmin Sanitary Materials Factory,CN,Act
5062226866,Huaiyang County Fengyuanchun Plant Oil Co Ltd,CN,Act
5062226867,Yunnan Hongjiuzhuang Wine Co Ltd,CN,Act
5062226868,Yongzhou Xingguan Agricultural & Livestock Technology Co Ltd,CN,Act
5062226871,Xintian County Jinlong Can Foodstuff Co Ltd,CN,Act
5062226873,Changchun Qiaowei Agriculture Co Ltd,CN,Act
5062226885,Jiangsu Jinshiyuan Sugar Food Co Ltd,CN,Act
5062226893,Shandong Xinxing Starch CoLTD,CN,Act
5062226896,Shandong Binzhou Saifa Flour Co Ltd,CN,Act
5062226904,Fujian Pucheng County Lvzhixing Food CoLTD,CN,Act
5062226908,Youxi County Jinmenchun Biologic Products Co Ltd,CN,Act
5062226913,Tianjin Dinglian Foodstuff Co Ltd,CN,Act
5062226919,Xiangcheng Wanyilai Flour CoLTD,CN,Act
5062226921,Yongcheng Huaxin Flour Co Ltd,CN,Act
5062226925,PuAn County Wenliu Town Anxin Medical Packing Material Factory,CN,Act
5062226927,Henan Fuxin Islamic Meat Industry Co Ltd,CN,Act
5062226931,Yanbian Dexing Brewing Food Co Ltd,CN,Act
5062226939,Heilongjiang Nehe Beilong Rices CoLTD,CN,Act
5062226942,Heilongjiang Mudanjiang Reclamation Longtian Foodgrain & Cooking Oil ProcessingcoLTD,CN,Act
5062226946,Yingkou Economic Technology Development Zone Mingda Aquatic Products Processing Co Ltd,CN,Act
5062226952,Shandong Huanghe Sanjiaozhou Wine Industry Co Ltd,CN,Act
5062226959,Qingzhou Yishengyuan Biological Feedstuff Co Ltd,CN,Act
5062226977,Yuanshi County Baotai Starch and Grease Factory,CN,Act
5062226984,Qingdao Xingye Biology Engineering Co Ltd,CN,Act
5062226987,Qingdao Lijun Foodstuff Co Ltd,CN,Act
5062226994,Xiangyin County Hezheng Tea and Foodstuff Co Ltd,CN,Act
5062226995,Huarong County Chaqi Pickles Factory,CN,Act
5062226996,Huarong County Zhihedu Town Suansheng Pickle Factory,CN,Act
5062226998,Hunan DongAn County Lujiang Can Foodstuff Co,CN,Act
5062226999,Miluo Quyuan Alcohol Co Ltd,CN,Act
5062227005,Shenyang Reclamation Xibogong Green Food Co Ltd,CN,Act
5062227009,Jining Xuexian Flour Factory,CN,Act
5062227014,Wenzhou Hongfa Aquatic Products Foodstuff Co Ltd,CN,Act
5062227018,Gansu Jinta County Kangyuan Grease CoLTD,CN,Act
5062227020,Hefei Fengliang Industry and Trade Co Ltd,CN,Act
5062227023,GongAn County Jinyang Grease Co Ltd,CN,Act
5062227027,Yunmen County Xianhu Cereal Trade Co Ltd,CN,Act
5062227029,Suizhou Fuhua Mushroom Products Co Ltd,CN,Act
5062227030,Hubei Sanmanyuan Milks CoLTD,CN,Act
5062227033,Shaoguan Fanling Feedstuff Co Ltd,CN,Act
5062227039,Leping Tongjia Industry Co,CN,Act
5062227045,Jiangxi Zhongshi Industrial Co Ltd,CN,Act
5062227058,HaiAn County Huijiamin Feedstuff Co Ltd,CN,Act
5062227063,Xinjiang Tianshanxue Food Co Ltd,CN,Act
5062227071,Laiyang Changqing Metal Fiber CoLTD,CN,Act
5062227075,Shandong Xindaxin Dairy Industry Co Ltd,CN,Act
5062227088,Lanxi Tiansen Vegetables Foodstuff Co Ltd,CN,Act
5062227095,Maoming Haiyan Fish Powder Factory,CN,Act
5062227104,Sichuan Dahu Foodgrain & Cooking Oil Co Ltd,CN,Act
5062227105,Qiqihar Honghe Rices CoLTD,CN,Act
5062227106,Baoqing County Qixing Rice Industry Co Ltd,CN,Act
5062227107,Tangshan New Resource Ecological Sci & Tech CoLTD,CN,Act
5062227111,Xilinhaote Menglianchang Clothing Manufacturing Co Ltd,CN,Act
5062227129,Weifang Kuishan Foodstuff Co Ltd,CN,Act
5062227139,Tieling Caoshi Guxiang Wine Co Ltd,CN,Act
5062227140,Kaiyuan Hecai Grain Industry Co Ltd,CN,Act
5062227141,Tieling Dahe Islamic Meat Co Ltd,CN,Act
5062227147,Guangdong Jurentang Health Wine CoLTD,CN,Act
5062227154,Shaoxing Shangyu Shangming Tea Factory,CN,Act
5062227162,Sheyang County Tonghai Rice Industry Co Ltd,CN,Act
5062227180,Anqiu Ruifeng Foodstuff Co Ltd,CN,Act
5062227183,Laiyang Lihua Foodstuff Co Ltd,CN,Act
5062227191,Guangxi Hepu County Weiheng Sugar Industry Co Ltd,CN,Act
5062227192,Guangxi Qinzhou Qinjiang Ouya Sugar Industry Co Ltd,CN,Act
5062227213,Jiangxi Chunsi Food CoLTD Sci-Tech Park,CN,Act
5062227217,Shandong Niankang Food Beverage CoLTD,CN,Act
5062227218,Xiajin County Xinping Cotton Industry Co Ltd,CN,Act
5062227233,Sichuan Lezhi County Yingying Meat Foodstuff Co Ltd,CN,Act
5062227234,Mianyang Yonglong Islamic Food Co Ltd,CN,Act
5062227241,Luoyuan County Guangfu Foodstuff Co Ltd,CN,Act
5062227247,Yongcheng Sanxin Flour Co Ltd,CN,Act
5062227249,Tanghe County Yurong Cotton Industry Co Ltd,CN,Act
5062227254,Huanyu Gelin Grain Development Co Ltd,CN,Act
5062227259,Shandong Xinyuan Import and Export Co Ltd,CN,Act
5062227260,Shandong Dongying Qiaoxifu Foodstuff Co Ltd,CN,Act
5062227262,Xinmin Jianheng Stall Food CoLTD,CN,Act
5062227263,Yuyao Fugui Caiye Foodstuff Co Ltd,CN,Act
5062227266,Shenyang Shuanglide Foodstuff Co Ltd,CN,Act
5062227272,Anshan Juyuan Cereal Co Ltd,CN,Act
5062227273,Liaoning Xibo Foodstuff Co Ltd,CN,Act
5062227277,Liaoning Ruili Foodstuff Co Ltd,CN,Act
5062227278,ZhongAo Xifeng Islamic Foodstuff Co Ltd,CN,Act
5062227288,Changsha Economic Technology Development Zone Liao Technology Co Ltd,CN,Act
5062227290,Anxiang Laidefu Greenness Foodstuff Co Ltd,CN,Act
5062227317,Weifang Jinhe Xinshidai Food CoLTD,CN,Act
5062227333,Wuwei Jinye Wheat Germ Co Ltd,CN,Act
5062227334,Sichuan GuangAn Longnv Winery CoLTD,CN,Act
5062227336,Qianwei Jitailong Food Co Ltd,CN,Act
5062227338,Zigong Kangfulai Rice Industry Co Ltd,CN,Act
5062227339,Sichuan Zhihao Hengxiang Biotechnology Co Ltd,CN,Act
5062227344,Wengniute Qi Yulong Wine Industry Co Ltd,CN,Act
5062227350,Zhejiang Tangsong Shaoxing Wine CoLTD,CN,Act
5062227362,Qingdao Yulin Foodstuff Factory,CN,Act
5062227372,Jingning She Autonomous County Jufeng Small Loan Co Ltd,CN,Act
5062227375,Huzhou Longma Biological Technology Co Ltd,CN,Act
5062227388,Lijiang Zhongyuan Green Food Co Ltd,CN,Act
5062227389,Dehong Aohuan Group Co Ltd,CN,Act
5062227396,Zhejiang Diefei Cosmetic Co Ltd,CN,Act
5062227415,Menyuan County Sanfu Cereal & Oil Co Ltd,CN,Act
5062227417,Shandong Heze Yinuo Islamic Foodstuff Co Ltd,CN,Act
5062227421,Daishan Tongqu Aquatic Food Co Ltd,CN,Act
5062227426,"Guangzhou Co-Living International Biotechnology Co., Ltd.",CN,Act
5062227457,Yanjin County Xiaodian Kangle Plant Oil Factory,CN,Act
5062227459,Changge Guanting Country Fengyuan Bee Products Processing Factory,CN,Act
5062227461,Xinxiang County Qunxiang Non-Carbon Paper Industry Co Ltd,CN,Act
5062227462,Kaifeng Lianfu Food CoLTD,CN,Act
5062227499,Laiyang Hewang Foodstuff Co Ltd,CN,Act
5062227500,Shandong Xinze Foodstuff Co Ltd,CN,Act
5062227510,Qianguoerluosi County Lvheyuan Rices CoLTD,CN,Act
5062227513,Tonghua Baiquan Tonics Co Ltd,CN,Act
5062227522,Pingchang County Kanglong Rice Industry Co Ltd,CN,Act
5062227530,Dalian Runfeng Edible Fungus Industry Co Ltd,CN,Act
5062227531,Dalian Wanshou Foodstuffs Co Ltd,CN,Act
5062227541,Pingxiang Tianwang Foodstuffs & Beverage Factory,CN,Act
5062227559,Henan Fule Daokou Flour Industry Co Ltd,CN,Act
5062227560,Henan Sanjia Foodstuff Co Ltd,CN,Act
5062227586,Qidong County Xinglong Native Products & Animal BY-Products Co Ltd,CN,Act
5062227613,Xilin Guolemeng Dongxu Livestock Products Co Ltd,CN,Act
5062227653,Nanchong Chuixiang Food Co Ltd,CN,Act
5062227657,Zizhong County Fuyuan Meat Foodstuff Co Ltd,CN,Act
5062227660,Sheyang County Hongjian Oil & Fat Industry Co Ltd,CN,Act
5062227664,HaiAn County Fenghua Seaweeds Co Ltd,CN,Act
5062227671,Jixi County Banqiao Green Agricultural Products Development Co Ltd,CN,Act
5062227672,NingAn Shuangjiang Rice Industry Co Ltd,CN,Act
5062227684,Yantai FuErkang Biological Products Co Ltd,CN,Act
5062227698,Qi County Zhongfa Meat Sheep Foodstuff Development Co Ltd,CN,Act
5062227704,Beijing Huiyuan Group Shuangcheng Foodstuff & Beverage Co Ltd,CN,Act
5062227732,Qingdao Zhengdong Foodstuff Co Ltd,CN,Act
5062227735,DongE County Shuangfeng Powder Manufacturing Co Ltd,CN,Act
5062227737,Wucheng County Tianhong Cottons CoLTD,CN,Act
5062227738,Dezhou Fujude Foodstuff Co Ltd,CN,Act
5062227744,Heze Guosheng Food CoLTD,CN,Act
5062227745,Yining County Taishan Grease Co Ltd,CN,Act
5062227756,Fujian Hongyu Herd Industry Development Co Ltd,CN,Act
5062227762,Fujian Eryilou Tea Industry and Trade CoLTD,CN,Act
5062227768,"HUBEI HONGWEI FOODGRAIN & COOKING OIL CO., LTD.",CN,Act
5062227776,Dalian Yupintang Ocean Products Co Ltd,CN,Act
5062227781,Meihekou Feilong Food CoLTD,CN,Act
5062227783,Baicheng Haihua Rice Industry Co Ltd,CN,Act
5062227784,Panshi Jinxuan Cereal & Oil Co Ltd,CN,Act
5062227793,Fengtai County Youyi Cereal & Oil Processing Co Ltd,CN,Act
5062227797,Linyi Xinke Grease Chemical CoLTD,CN,Act
5062227804,Kaifeng Xinfu Grease Foodstuff Co Ltd,CN,Act
5062227816,Mianyang Anzhou District Huida Grease Chemical Co Ltd,CN,Act
5062227825,Qinhuangdao Julitai Food Co Ltd,CN,Act
5062227827,Chengdu Yinrui Paper Products Co Ltd,CN,Act
5062227828,Kazuo County Lizhou Goose Industry Co Ltd,CN,Act
5062227831,Kaiyuan Xintianhe Livestock Industry Co Ltd,CN,Act
5062227833,Zhoushan Jinyuan Aquatic Products Co Ltd,CN,Act
5062227835,Zixing Guangming Agricultural Products Development Co Ltd,CN,Act
5062227836,Hunan Dongtinglong Foodstuff Co Ltd,CN,Act
5062227847,Gaomi Dadi Foodstuff Co Ltd,CN,Act
5062227848,Wucheng County No1 Oil Cotton Factory Oil Pressing No1 Branch,CN,Act
5062227850,Heze Hongqi Foodstuff Co Ltd,CN,Act
5062227852,Ningming County Tianhong Trade and Industry CoLTD,CN,Act
5062227857,Fujin Yaqiang Rice Industry Co Ltd,CN,Act
5062227859,Wangkui County Beidahuang Meat Industry Co Ltd,CN,Act
5062227869,Kaifeng Yufengyuan Foodstuff Co Ltd,CN,Act
5062227880,Longhua County Lvyuan Rice Industry Co Ltd,CN,Act
5062227889,Shandong Yixin Islamic Foodstuff Co Ltd,CN,Act
5062227890,Weifang Tianhong Foodstuff Co Ltd,CN,Act
5062227896,"ILI HENGXIN GREASE CO.,LTD.",CN,Act
5062227897,Anhui Tianfeng Cereal Industry Co Ltd,CN,Act
5062227899,Shou County Zhengyuan Foodstuff Co Ltd,CN,Act
5062227905,Changchun Dacheng Zymolysis Development Co Ltd,CN,Act
5062227906,Changchun Jiutai District Dongfanghong Nut Co Ltd,CN,Act
5062227910,Luzhou Naxi District Yuxin Trade Co Ltd,CN,Act
5062227921,Yichang Xiangyi Aquatic Product Co Ltd,CN,Act
5062227923,Meixi West Cake Guangzhou Co Ltd,CN,Act
5062227930,Laiyang Yintian Plant Oil Factory,CN,Act
5062227933,Shouguang Shoubao Food Co Ltd,CN,Act
5062227955,Jinzhou Tiancheng Feedstuff Co Ltd,CN,Act
5062227970,Nanjing Sitong Agricultural Byproducts Processing Co Ltd,CN,Act
5062227977,Shandong Leling Xingfa Plant Oil Co Ltd,CN,Act
5062227979,Sishui Deli Food Machinery Co Ltd,CN,Act
5062227982,Shandong Huanong Foodstuff Co Ltd,CN,Act
5062227983,Leling Xianghe Fine Chemical Plant,CN,Act
5062227988,Changchun Jinyuan Farina Factory,CN,Act
5062227994,Heilongjiang Gongzhun Meat Foodstuff Co Ltd,CN,Act
5062228004,Shenyang Dongdong Food Industry CoLTD,CN,Act
5062228012,Rizhao Shunde Foodstuff Co Ltd,CN,Act
5062228028,Zigong Huahong Feedstuff Co Ltd,CN,Act
5062228047,Qingdao Changpeng Foodstuff Co Ltd,CN,Act
5062228048,Qingdao Wuhao Plant Oil Co Ltd,CN,Act
5062228049,Xinjiang XinAo Fruit Juices Co Ltd,CN,Act
5062228050,Nantong Haichen Protein Technology Co Ltd,CN,Act
5062228052,Jiangsu Kangwei Technology Feedstuff Co Ltd,CN,Act
5062228056,ZhaoAn County Yuezhigang Tea Industry Co Ltd,CN,Act
5062228063,Qianjiang Changcheng Feed CoLTD,CN,Act
5062228069,Heze Sanqing Food Co Ltd,CN,Act
5062228075,Jilin Zhongzhi Maize Development Group CoLTD,CN,Act
5062228079,Anhui Fengyang County Shengyuan Agricultural Development Co Ltd,CN,Act
5062228082,Chengdu Shengbo Biotechnology Co Ltd,CN,Act
5062228083,Chengdu Shixing Down Co Ltd,CN,Act
5062228085,Shijiazhuang Jinqiao Amylum Co Ltd,CN,Act
5062228086,Liaoning Dongfang Agricultural Technology Co Ltd,CN,Act
5062228088,Jinzhou Jianshen Rice Industry Co Ltd,CN,Act
5062228089,Diaobingshan Guliaogong Wine Industry Co Ltd,CN,Act
5062228094,Yingkou Baochun Qingshui Technology CoLTD,CN,Act
5062228108,Yishui Anda Meat United Factory,CN,Act
5062228111,Henan Dancheng Yudong Flour CoLTD,CN,Act
5062228114,Zhalantun Lvye Poultry and Meat Slaughter Processing Co Ltd,CN,Act
5062228115,Hangjin Houqi Dafagong Flour Co Ltd,CN,Act
5062228124,Yongzhou Liangda Rice Industry Co Ltd,CN,Act
5062228132,Jiangxi Xinwanglong Industry Co Ltd,CN,Act
5062228161,Jinan Huinong Meiguihua Essential Oil Co Ltd,CN,Act
5062228175,Qingdao Xiangyu Foodstuff Co Ltd,CN,Act
5062228183,Henan Shangdu Biological Technology Co Ltd,CN,Act
5062228186,Qianjiang Chuanda Feedstuff Co Ltd,CN,Act
5062228187,Songzi Huatai Rice Industry Co Ltd,CN,Act
5062228190,Shantou Haiyang Feedstuff Co Ltd,CN,Act
5062228194,Rizhao Hengcheng Foodstuff Co Ltd,CN,Act
5062228196,Tengzhou Shengyu Maize Development CoLTD,CN,Act
5062228197,Shandong Balixiang Feedstuff Co Ltd,CN,Act
5062228200,Qianguoerluosi County Hadashan Rices CoLTD,CN,Act
5062228201,Jilin Baixing Livestock Co Ltd,CN,Act
5062228207,Hunan Xiangguo Food Co Ltd,CN,Act
5062228208,Guyuan Cereal & Oil Foodstuff Hunan Co Ltd,CN,Act
5062228214,Yingkou Jinde Tianyuan Rice Industry Co Ltd,CN,Act
5062228216,Liaoning Jinyuan Cereal & Oil Trade Co Ltd,CN,Act
5062228228,Ningxia Danfu Grain & Oil Foodstuff Co Ltd,CN,Act
5062228240,Wudi Yongli Salt Industry Co Ltd,CN,Act
5062228267,Balinzuo Qi Longxiang Meat and Poultry Co Ltd,CN,Act
5062228269,Xianghuang Qi Gende Meat Foodstuff Co Ltd,CN,Act
5062228270,Xinba Erhuyou Qi Xianda Foodstuff Co Ltd,CN,Act
